1	3385862	3385839
1	1346613	1346701
1	2573431	2573609
1	2024850	2024797
1	1559185	1559091
0	946033	946019
0	2851764	2851723
0	269572	269547
1	303693	303371
1	2304383	2304361
1	913945	914112
0	956497	956090
0	1106208	1106294
1	897291	897348
1	3123765	3123720
1	448135	448055
1	1928336	1928826
1	2182439	2182561
1	757743	757631
1	3266495	3266390
0	1958110	1958079
1	2124663	2124696
0	238742	238426
1	1048572	1048761
1	952419	952394
1	3249177	3249070
0	246753	246806
0	2872719	2872536
0	2257636	2257745
0	2565147	2565176
1	1952940	1953062
0	511204	510624
1	2447636	2447517
1	1363185	1362851
1	2357099	2357114
1	31099	31002
0	62543	62830
1	1771984	1771964
1	673735	673507
1	635287	635027
1	2240133	2240383
1	476702	476605
1	3243744	3243690
1	758152	758693
1	1883640	1883973
0	1692641	1692758
1	1381338	1380512
1	2005347	2005797
0	2015421	2015405
1	3247313	3247294
1	306380	306531
1	54708	54325
0	3416357	3416291
1	747906	747766
0	1820031	1819733
0	2306029	2306518
1	1834873	1834828
1	2020596	2020482
1	1048019	1048301
0	197690	197747
1	1696670	1696696
0	45966	45982
1	355531	355192
1	306786	306409
0	1447754	1447624
1	129865	129996
0	746211	745950
1	63310	63399
1	507751	507553
0	3119781	3119833
1	769308	769141
1	2168769	2168543
1	1319620	1319756
1	329386	329403
1	1661235	1661308
1	893924	894133
1	3257537	3257439
1	1177406	1177595
1	228847	229207
1	3062267	3062299
1	228808	229298
1	228853	228814
1	3245018	3244942
1	2839498	2839484
1	1571097	1571032
1	3327716	3327699
1	8570	8599
1	2218066	2218096
1	1451709	1451722
1	2030916	2030876
1	516070	516184
1	670903	670585
1	3091436	3091610
1	3413790	3413772
1	2605131	2605065
1	2157386	2157356
1	3368636	3368671
1	3387788	3387707
1	1528003	1528413
1	1934638	1934599
1	3363503	3363476
0	1091684	1091700
1	1670090	1670141
1	2359373	2359454
1	617272	617129
1	953683	953742
0	2874755	2874734
1	499144	499197
0	831573	831060
1	477190	477267
1	3198727	3198674
1	3376153	3376232
1	769313	769454
1	659409	659543
1	2586306	2586687
1	2627558	2627665
0	2930662	2930630
1	14610	14656
0	2093893	2093858
1	1512543	1512569
0	174279	174482
1	2613351	2613442
1	2226521	2226544
1	330590	330561
1	1448384	1448455
0	1954326	1954286
1	364462	364510
1	899532	899513
1	374816	375021
0	554638	554534
1	299108	299205
1	2565152	2565186
1	343453	343474
1	2786510	2786651
1	3122956	3123183
1	1912659	1912526
1	987313	987026
0	1575412	1575336
0	2452553	2452635
0	331466	331358
1	1840733	1840987
1	853142	853125
1	1964852	1964543
1	1197054	1196966
1	3159764	3159741
1	941632	941989
1	1367350	1366951
0	1084871	1085208
0	1454437	1454340
1	2427943	2427904
1	1669438	1669602
1	1118041	1117981
1	3310301	3310210
1	1611583	1611548
1	2011668	2011806
1	293974	294012
1	2224728	2224687
1	867353	867420
1	1641945	1642240
1	3193117	3193145
0	2691868	2691958
1	276533	276461
1	3004426	3004295
1	3117712	3117462
0	104151	104003
1	2110363	2110345
1	3289883	3289845
0	637047	636631
1	313967	314114
0	1151064	1151081
0	1903325	1903712
1	2944743	2944909
0	3176511	3176542
1	2688546	2688496
1	3122364	3122262
1	2948400	2948273
0	1787945	1787975
0	1708624	1708562
1	1496702	1496674
0	2564708	2564917
1	737893	737776
1	3111198	3111209
1	386400	386461
1	3253618	3253747
1	2130580	2130592
1	1419079	1418712
1	1483520	1483646
1	1590814	1590976
0	3119966	3120204
1	3436605	3436675
1	1549634	1549576
0	1096779	1096224
1	2465280	2465088
1	1428179	1428273
1	1745015	1744908
0	968701	968645
1	1112037	1111841
1	1419980	1420305
1	1957182	1957155
0	1959142	1959245
1	233102	232964
1	1463764	1463865
1	2170845	2170948
1	427090	427141
1	2112329	2112377
0	2211297	2211254
1	3437637	3437279
1	2746747	2746898
1	125001	125313
1	251333	251101
1	3214344	3214663
1	1900475	1900613
1	63398	63309
1	447341	447413
1	2799036	2799108
0	1860144	1860423
0	3443605	3443540
1	2426916	2427018
0	2397052	2397452
1	454259	454303
1	3280084	3280180
0	2845121	2845371
1	1499455	1499343
1	716902	716604
1	1670781	1670669
1	912454	912640
1	692248	692178
1	1917207	1917187
0	2685984	2686122
1	339215	339172
1	2996850	2996734
1	2095781	2095812
1	2136244	2136052
